PARENTNAME,OWNER_NAME,OPER_NAME,PLANT_NAME,PHYS_CITY,P_COUNTY,UNIT_STATE,P_ST_NAME,P_COUNTRY,MARKET_REG,WORLD_REG,IND_CODE_DESC,SIC_CODE,PLANT_ID,UNIT_NAME,UNIT_ID,UNIT_TYPE,OUT_DESIGN,KO_DATE,STARTUP,STARTYEAR,SHUTDOWN,PRIM_FUEL,SECND_FUEL,FUEL_GROUP,HEAT_RATE,PWR_USAGE,U_STATUS,BOIL_NAME,BOILERTYPE,BMFR_NAME,BOIL_INFO,STEAM,STEAM_UOM,STEAM_TON,PRESSURE,PRES_UOM,PRES_BAR,TEMP,TEMP_UOM,TEMP_CEL,DESIGNFIRM,CONSTFIRM,MMBTU_HR,KO_YEAR,LATITUDE,LONGITUDE,COGEN_CHP
"Commercial Liability Partners, LLC","Commercial Liability Partners, LLC","Commercial Liability Partners, LLC",Havana Power Station,Havana,Mason,IL,Illinois,U.S.A.,Great Lakes,North America,Power,4931,1507617,Havana 02,1005647,Steam Turbine,50,,1-Sep-47,1947,1-Jan-12,Fuel Oil No. 6 Residual,,Fuel Oil,12206,Peak Load,Closed,Boiler 02,Dry Bottom Boiler,GE ALSTOM Combustion Engineering Heritage,Tangential-Fired,285000,lbs/hr,142.5,850,PSIG,59,900,deg F,482,,,,,40.2797,-90.08,0
"Commercial Liability Partners, LLC","Commercial Liability Partners, LLC","Commercial Liability Partners, LLC",Havana Power Station,Havana,Mason,IL,Illinois,U.S.A.,Great Lakes,North America,Power,4931,1507617,Havana 05,1005650,Steam Turbine,50,,1-Jun-50,1950,1-Jan-12,Fuel Oil No. 6 Residual,,Fuel Oil,12153,Peak Load,Closed,Boiler 07,Dry Bottom Boiler,GE ALSTOM Combustion Engineering Heritage,Tangential-Fired,285000,lbs/hr,142.5,850,PSIG,59,900,deg F,482,,,,,40.2797,-90.08,0
"Commercial Liability Partners, LLC","Commercial Liability Partners, LLC","Commercial Liability Partners, LLC",Havana Power Station,Havana,Mason,IL,Illinois,U.S.A.,Great Lakes,North America,Power,4931,1507617,Havana 05,1005650,Steam Turbine,50,,1-Jun-50,1950,1-Jan-12,Fuel Oil No. 6 Residual,,Fuel Oil,12153,Peak Load,Closed,Boiler 08,Dry Bottom Boiler,GE ALSTOM Combustion Engineering Heritage,Tangential-Fired,285000,lbs/hr,142.5,850,PSIG,59,900,deg F,482,,,,,40.2797,-90.08,0
"Commercial Liability Partners, LLC","Commercial Liability Partners, LLC","Commercial Liability Partners, LLC",Havana Power Station,Havana,Mason,IL,Illinois,U.S.A.,Great Lakes,North America,Power,4931,1507617,Havana 04,1005649,Steam Turbine,50,,1-Mar-50,1950,1-Jan-12,Fuel Oil No. 6 Residual,,Fuel Oil,12153,Peak Load,Closed,Boiler 05,Dry Bottom Boiler,GE ALSTOM Combustion Engineering Heritage,Tangential-Fired,285000,lbs/hr,142.5,850,PSIG,59,900,deg F,482,,,,,40.2797,-90.08,0
"Commercial Liability Partners, LLC","Commercial Liability Partners, LLC","Commercial Liability Partners, LLC",Havana Power Station,Havana,Mason,IL,Illinois,U.S.A.,Great Lakes,North America,Power,4931,1507617,Havana 04,1005649,Steam Turbine,50,,1-Mar-50,1950,1-Jan-12,Fuel Oil No. 6 Residual,,Fuel Oil,12153,Peak Load,Closed,Boiler 06,Dry Bottom Boiler,GE ALSTOM Combustion Engineering Heritage,Tangential-Fired,285000,lbs/hr,142.5,850,PSIG,59,900,deg F,482,,,,,40.2797,-90.08,0
Northern Virginia Electric Cooperative (NOVEC),Northern Virginia Electric Cooperative (NOVEC),"Pic Group, LLC",South Boston Biomass-to-Energy Power,South Boston,South Boston City,VA,Virginia,U.S.A.,Mid Atlantic,North America,Power,4931,1076003,South Boston 01,1052576,Steam Turbine,50,15-Jun-11,31-Jan-14,2014,,Biomass,Waste (solid/sludge),Renewable Energy,,Base Load,Operational,Boiler 01,Watertube Boiler,FSE Energy,Stoker BAG,400000,lbs/hr,200,1515,PSIG,104,955,deg F,513,,,634,2011,36.701389,-78.87333,0
Mount Carmel Cogen Incorporated,Mount Carmel Cogen Incorporated,Mount Carmel Cogen Incorporated,Mount Carmel Power Station,Marion Heights,Northumberland,PA,Pennsylvania,U.S.A.,Northeast,North America,Power,4931,1028810,Mount Carmel 01,1012121,Steam Turbine,50,,1-Jan-90,1990,,Coal Waste,Propane,Coal,13554,Peak Load,Operational,CFB 01,Fluidized Bed Boiler,Sumitomo FW,CFB BAG FGD-DS,384000,lbs/hr,192,925,PSIG,64,910,deg F,488,,,,,40.811109,-76.453236,1
Puerto Rico Electric Power Authority,Puerto Rico Electric Power Authority,Puerto Rico Electric Power Authority,Central Costa Sur,Guayanilla,Guayanilla,PR,Puerto Rico,U.S.A.,Southeast,North America,Power,4911,1038162,Costa Sur 02,1041124,Steam Turbine,50,,1-Jan-58,1958,,Fuel Oil No. 6 Residual,,Fuel Oil,,Peak Load,Shuttered,Boiler 02,Watertube Boiler,GE ALSTOM Combustion Engineering Heritage,Tangential Fired,,lbs/hr,,,PSIG,,,deg F,,,,,,18.000896,-66.753698,0
Puerto Rico Electric Power Authority,Puerto Rico Electric Power Authority,Puerto Rico Electric Power Authority,Central Costa Sur,Guayanilla,Guayanilla,PR,Puerto Rico,U.S.A.,Southeast,North America,Power,4911,1038162,Costa Sur 01,1041123,Steam Turbine,50,,1-Jan-58,1958,,Fuel Oil No. 6 Residual,,Fuel Oil,,Peak Load,Shuttered,Boiler 01,Watertube Boiler,GE ALSTOM Combustion Engineering Heritage,Tangential-Fired,,lbs/hr,,,PSIG,,,deg F,,,,,,18.000896,-66.753698,0
Imperial Irrigation District,Imperial Irrigation District,Imperial Irrigation District,El Centro Power Station,El Centro,San Bernardino,CA,California,U.S.A.,West Coast,North America,Power,4911,1015768,El Centro 03,1009354,Steam Turbine,50,,1-Nov-57,1957,1-May-12,Natural Gas,Fuel Oil No. 6 Residual,Natural Gas,11500,Intermediate Load,Closed,Boiler 03,Watertube Boiler,GE ALSTOM Combustion Engineering Heritage,Front-Fired Six Peabody Burners,425000,lbs/hr,212.5,,PSIG,,,deg F,,,,535,,32.802008,-115.539726,0
Detroit Public Lighting Department,Detroit Public Lighting Department,Detroit Public Lighting Department,Mistersky Power Station,Detroit,Wayne,MI,Michigan,U.S.A.,Great Lakes,North America,Power,4911,1028354,Mistersky 06,1004963,Steam Turbine,50,,1-Aug-58,1958,1-Sep-10,Natural Gas,Fuel Oil No. 6 Residual,Natural Gas,11565,Intermediate Load,Closed,Boiler 06,Dry Bottom Boiler,GE ALSTOM Combustion Engineering Heritage,Tangentially-Fired MC FGR Fly Ash Reinjection,370000,lbs/hr,185,1800,PSIG,124,1050,deg F,566,,,444,,42.303978,-83.09043,1
Golden Valley Electric Association Incorporated,Golden Valley Electric Association Incorporated,Golden Valley Electric Association Incorporated,Healy Power Station,Healy,Yukon-Koyukuk,AK,Alaska,U.S.A.,West Coast,North America,Power,4911,1034249,HCCP 02,1010543,Steam Turbine,50,,1-Jan-98,1998,,Coal Subbituminous,,Coal,14077,Base Load,Operational,HCCP,Watertube Boiler,Wood Foster Wheeler,Stoker  Bottom Fired TRW Intergrated Entrained Combustion System BAG FGD-DS (Hitachi SCR-2016),493865,lbs/hr,246.9325,1308,PSIG,90,957,deg F,514,,,658,,63.855318,-148.950065,0
City of Tallahassee,City of Tallahassee,City of Tallahassee,Sam O Purdom Power Station,Saint Marks,Wakulla,FL,Florida,U.S.A.,Southeast,North America,Power,4911,1517613,Purdom 07,1004181,Steam Turbine,50,,1-Jun-66,1966,1-Dec-13,Natural Gas,Fuel Oil No. 6 Residual,Natural Gas,13086,Peak Load,Closed,Boiler 07,Dry Bottom Boiler,Riley Stoker Corporation,Front-Fired RX-33,500000,lbs/hr,250,,PSIG,,,deg F,,,,621,,30.162566,-84.200689,0
Madison Gas & Electric Company,Madison Gas & Electric Company,Madison Gas & Electric Company,Blount Street Generating Station,Madison,Dane,WI,Wisconsin,U.S.A.,Great Lakes,North America,Power,4911,1012286,Blount 07 ST,1004636,Steam Turbine,50,,1-Jul-61,1961,,Natural Gas,,Natural Gas,13906,Peak Load,Operational,Boiler 09,Dry Bottom Boiler,Babcock & Wilcox,PC Front-Fired LNB MC ESP-CS (Switched to Natural Gas Only 2013),425000,lbs/hr,212.5,1250,PSIG,86,900,deg F,482,,,460,,43.079101,-89.375278,0
Madison Gas & Electric Company,Madison Gas & Electric Company,Madison Gas & Electric Company,Blount Street Generating Station,Madison,Dane,WI,Wisconsin,U.S.A.,Great Lakes,North America,Power,4911,1012286,Blount 06 ST,1004634,Steam Turbine,50,,1-Jan-57,1957,,Natural Gas,,Natural Gas,13906,Peak Load,Operational,Boiler 08,Dry Bottom Boiler,Babcock & Wilcox,PC Front-Fired LNB MC ESP-CS (Switched to Natural Gas Only 2013),425000,lbs/hr,212.5,1250,PSIG,86,900,deg F,482,,,460,,43.079101,-89.375278,0
WEC Energy Group,Wisconsin Public Service Corporation,Wisconsin Public Service Corporation,J P Pulliam Generating Station,Green Bay,Brown,WI,Wisconsin,U.S.A.,Great Lakes,North America,Power,4911,1503912,J P Pulliam 05,1006358,Steam Turbine,50,,1-Sep-49,1949,1-Jun-15,Coal Subbituminous,Natural Gas,Coal,12573,Intermediate Load,Closed,Boiler 05,Dry Bottom Boiler,Babcock & Wilcox,PC Rear-Fired ESP-CS FGC (OFA-2010),460000,lbs/hr,230,850,PSIG,59,900,deg F,482,,,,,44.54056,-88.00833,0
Wisconsin Energy Corporation,We Energies,We Energies,Rothschild Biomass Cogeneration,Rothschild,Marathon,WI,Wisconsin,U.S.A.,Great Lakes,North America,Power,4911,1087900,Rothschild 01,1074735,Steam Turbine,50,15-Jun-11,8-Nov-13,2013,,Biomass,Wood,Renewable Energy,,Base Load,Operational,Boiler 01,Fluidized Bed Boiler,Metso Paper,CYMIC SNCR FGD-DS BAG,550000,lbs/hr,275,1550,PSIG,107,950,deg F,510,Oscar J Boldt Construction Co,Oscar J Boldt Construction Co,800,2011,44.887778,-89.629722,1
American Electric Power Company Incorporated,AEP Texas North Company,AEP Texas North Company,Paint Creek Power Station,Haskell,Haskell,TX,Texas,U.S.A.,Southwest,North America,Power,4911,1014096,Paint Creek 03,1007685,Steam Turbine,50,,1-May-59,1959,19-Dec-02,Natural Gas,Fuel Oil No. 4 Distillate,Natural Gas,12040,Peak Load,Closed,Boiler 03,Watertube Boiler,Babcock & Wilcox,Front-Fired,350000,lbs/hr,175,1450,PSIG,100,1000,deg F,538,,,,,33.07911,-99.58083,0
American Electric Power Company Incorporated,Southwestern Electric Power Company,Southwestern Electric Power Company,Lone Star Power Station,Lone Star,Morris,TX,Texas,U.S.A.,Southwest,North America,Power,4911,1054466,Lone Star 01,1017907,Steam Turbine,50,,1-Mar-54,1954,1-May-20,Natural Gas,Fuel Oil No. 2 Distillate Diesel,Natural Gas,12617,Peak Load,Closed,Boiler 01,Watertube Boiler,Babcock & Wilcox,NB 17954,600000,lbs/hr,300,970,PSIG,67,,deg F,,,,600,,32.921509,-94.722731,0
Infrastructure Investments Fund,El Paso Electric Company,El Paso Electric Company,Rio Grande Generating Station,Sunland Park,Dona Ana,NM,New Mexico,U.S.A.,Rocky Mountains,North America,Power,4911,1016399,Rio Grande 06,1007549,Steam Turbine,50,,1-Jun-57,1957,31-Dec-22,Natural Gas,Fuel Oil No. 4 Distillate,Natural Gas,11300,Peak Load,Operational,Boiler 06,Watertube Boiler,Babcock & Wilcox,SN:19119 Front-Fired LEA,450000,lbs/hr,225,875,PSIG,60,1000,deg F,538,,,,,31.804724,-106.547242,0
Infrastructure Investments Fund,El Paso Electric Company,El Paso Electric Company,Rio Grande Generating Station,Sunland Park,Dona Ana,NM,New Mexico,U.S.A.,Rocky Mountains,North America,Power,4911,1016399,Rio Grande 07,1007550,Steam Turbine,50,,1-Jun-58,1958,31-Dec-23,Natural Gas,Fuel Oil No. 4 Distillate,Natural Gas,10500,Base Load,Operational,Boiler 07,Watertube Boiler,Babcock & Wilcox,SN:19680 Front-Fired LEA,350000,lbs/hr,175,1459,PSIG,101,1000,deg F,538,,,,,31.804724,-106.547242,0
Algonquin Power & Utilities Corporation,Liberty Utilities Company,Liberty Utilities Company,Riverton Power Station,Riverton,Cherokee,KS,Kansas,U.S.A.,Midwest,North America,Power,4911,1520818,Riverton 08,1005993,Steam Turbine,50,,1-Jun-54,1954,1-Jan-16,Coal Subbituminous,Coal Bituminous,Coal,12578,Base Load,Closed,Boiler 40,Dry Bottom Boiler,GE ALSTOM Combustion Engineering Heritage,PC Tangential-Fired LEA ESP-CS,450000,lbs/hr,225,980,PSIG,68,900,deg F,482,,,600,,37.07314,-94.69867,0
Castleton Commodities International LLC,GSP Schiller LLC,GSP Schiller LLC,Schiller Power Station,Portsmouth,Rockingham,NH,New Hampshire,U.S.A.,New England,North America,Power,4911,1016545,Schiller 04,1008252,Steam Turbine,50,,1-Oct-52,1952,31-Dec-20,Coal Bituminous,Fuel Oil No. 6 Residual,Coal,14000,Peak Load,Mothballed,Boiler 04,Dry Bottom Boiler,Wood Foster Wheeler,PC Front-Fired ESP SNCR LNB OFA ESP-CS,425000,lbs/hr,212.5,1250,PSIG,86,950,deg F,510,,,574,,43.0978,-70.7842,0
Castleton Commodities International LLC,GSP Schiller LLC,GSP Schiller LLC,Schiller Power Station,Portsmouth,Rockingham,NH,New Hampshire,U.S.A.,New England,North America,Power,4911,1016545,Schiller 06,1008255,Steam Turbine,50,,1-Jul-57,1957,31-Dec-20,Coal Bituminous,Fuel Oil No. 6 Residual,Coal,11800,Peak Load,Mothballed,Boiler 06,Dry Bottom Boiler,Wood Foster Wheeler,PC Front-Fired ESP SNCR LNB OFA,425000,lbs/hr,212.5,1250,PSIG,86,950,deg F,510,Jackson & Moreland,,574,,43.0978,-70.7842,0
Castleton Commodities International LLC,GSP Schiller LLC,GSP Schiller LLC,Schiller Power Station,Portsmouth,Rockingham,NH,New Hampshire,U.S.A.,New England,North America,Power,4911,1016545,Schiller 05,1008254,Steam Turbine,50,,1-May-55,1955,,Wood,Coal Bituminous,Renewable Energy,12390,Base Load,Closed,NWPP Boiler,Fluidized Bed Boiler,GE ALSTOM Combustion Engineering Heritage,CFB BAG SNCR FGD-DS,450000,lbs/hr,225,1250,PSIG,86,950,deg F,510,,,720,,43.0978,-70.7842,0
Castleton Commodities International LLC,GSP Schiller LLC,GSP Schiller LLC,Schiller Power Station,Portsmouth,Rockingham,NH,New Hampshire,U.S.A.,New England,North America,Power,4911,1016545,Schiller 05,1008254,Steam Turbine,50,,1-May-55,1955,,Wood,Coal Bituminous,Renewable Energy,12390,Base Load,Closed,Boiler 05 (Replaced),Dry Bottom Boiler,Wood Foster Wheeler,Front-Fired ESP SNCR LNB OFA,425000,lbs/hr,212.5,1250,PSIG,86,950,deg F,510,,,574,,43.0978,-70.7842,0
Berkshire Hathaway Incorporated,NV Energy Incorporated,NV Energy Incorporated,Clark Power Station,Las Vegas,Clark,NV,Nevada,U.S.A.,Rocky Mountains,North America,Power,4911,1018420,Clark 01,1006224,Steam Turbine,50,,1-Dec-55,1955,1-Dec-04,Natural Gas,Fuel Oil No. 2 Distillate Diesel,Natural Gas,11936,Peak Load,Closed,Boiler 01,Watertube Boiler,Riley Stoker Corporation,Front-Fired,425000,lbs/hr,212.5,1800,PSIG,124,1000,deg F,538,,,,,36.0875,-115.04944,0
City of Colorado Springs,Colorado Springs Utilities,Colorado Springs Utilities,Martin Drake Power Station,Colorado Springs,El Paso,CO,Colorado,U.S.A.,Rocky Mountains,North America,Power,4911,1016548,Drake 05 ST,1005778,Steam Turbine,50,,1-Nov-62,1962,31-Dec-16,Coal Subbituminous,Natural Gas,Coal,11592,Base Load,Closed,Boiler 05,Dry Bottom Boiler,Riley Stoker Corporation,PC Front-Fired SN:3405 (BAG LNB 199805) OFA,425000,lbs/hr,212.5,1450,PSIG,100,950,deg F,510,,,548,,38.825016,-104.832614,0
City of Burlington,Burlington Electric Department,Burlington Electric Department,Joseph C McNeil Power Station,Burlington,Chittenden,VT,Vermont,U.S.A.,New England,North America,Power,4911,1522392,McNeil 01,1008150,Steam Turbine,50,,1-Jun-84,1984,,Wood,Natural Gas,Renewable Energy,13919,Intermediate Load,Operational,Main Boiler,Watertube Boiler,Zurn Energy Division,Traveling Grate Stoker LNB RSCR FGR MC ESP-CS FGC,500000,lbs/hr,250,1275,PSIG,88,950,deg F,510,Chas T Main,Chas T Main,750,,44.49306,-73.20889,0
NextEra Energy Incorporated,Nextera Energy Wyman LLC,Nextera Energy Wyman LLC,William F Wyman Power Station (Wyman Energy Center),Yarmouth,Cumberland,ME,Maine,U.S.A.,New England,North America,Power,4931,1015663,William F Wyman 02 ST,1008357,Steam Turbine,50,,1-Mar-58,1958,,Fuel Oil No. 6 Residual,,Fuel Oil,10973,Peak Load,Operational,Boiler 02,Dry Bottom Boiler,Wood Foster Wheeler,Front-Fired BFAB LEA LNB MC,445000,lbs/hr,222.5,1250,PSIG,86,950,deg F,510,Jackson & Moreland,,630,,43.7508,-70.1567,0
NextEra Energy Incorporated,Nextera Energy Wyman LLC,Nextera Energy Wyman LLC,William F Wyman Power Station (Wyman Energy Center),Yarmouth,Cumberland,ME,Maine,U.S.A.,New England,North America,Power,4931,1015663,William F Wyman 01 ST,1008356,Steam Turbine,50,,1-Jan-57,1957,,Fuel Oil No. 6 Residual,,Fuel Oil,11374,Peak Load,Operational,Boiler 01,Dry Bottom Boiler,Wood Foster Wheeler,Front-Fired LEA BFAB LNB MC,445000,lbs/hr,222.5,1250,PSIG,86,950,deg F,510,Jackson & Moreland,,630,,43.7508,-70.1567,0
Touchstone Energy Cooperative,Sunflower Electric Power Corporation,Sunflower Electric Power Corporation,Cimarron River Power Station,Liberal,Seward,KS,Kansas,U.S.A.,Midwest,North America,Power,4911,1519772,Cimarron 01,1006235,Steam Turbine,50,,1-Dec-63,1963,,Natural Gas,,Natural Gas,15516,Peak Load,Operational,Boiler 01,Watertube Boiler,Babcock & Wilcox,Front,500000,lbs/hr,250,1450,PSIG,100,955,deg F,513,Black & Veatch,,,,37.161182,-100.763019,0
City Of Burbank,Burbank Water & Power,Burbank Water & Power,Olive Power Station,Burbank,Los Angeles [souther,CA,California,U.S.A.,West Coast,North America,Power,4911,1015659,Olive 01,1004144,Steam Turbine,50,,1-Oct-59,1959,1-Jan-17,Natural Gas,,Natural Gas,10918,Peak Load,Mothballed,Boiler 01,Dry Bottom Boiler,Riley Stoker Corporation,Front-Fired LNB SCR,425000,lbs/hr,212.5,1280,PSIG,88,955,deg F,513,Duke/Fluor Daniel,,,,34.177181,-118.31457,0
Evergy Incorporated,Kansas City Power & Light Company,Kansas City Power & Light Company,Sibley Power Station,Sibley,Jackson,MO,Missouri,U.S.A.,Midwest,North America,Power,4911,1015443,Sibley 02,1004857,Steam Turbine,50,,1-May-62,1962,31-Dec-18,Coal Subbituminous,Coal Bituminous,Coal,10461,Base Load,Closed,Boiler 02,Wet Bottom Boiler,Babcock & Wilcox,Cyclone-Firing OFA ESP-CS SNCR (FGD-2016),450000,lbs/hr,225,1600,PSIG,110,1000,deg F,538,,,627,,39.178195,-94.18468,0
DTE Energy Company,DTE Energy,DTE Energy,Marysville Power Station,Marysville,Saint Clair,MI,Michigan,U.S.A.,Great Lakes,North America,Power,4911,1012154,Marysville 06,1004823,Steam Turbine,50,,1-Jan-30,1930,1-Jan-85,Coal Bituminous,,Coal,,Peak Load,Removed,Boiler 10,Dry Bottom Boiler,GE ALSTOM Combustion Engineering Heritage,PC Tangential-Fired ESP-CS FGC,440000,lbs/hr,220,875,PSIG,60,900,deg F,482,,,,,42.92583,-82.46083,0
DTE Energy Company,DTE Energy,DTE Energy,Marysville Power Station,Marysville,Saint Clair,MI,Michigan,U.S.A.,Great Lakes,North America,Power,4911,1012154,Marysville 06,1004823,Steam Turbine,50,,1-Jan-30,1930,1-Jan-85,Coal Bituminous,,Coal,,Peak Load,Removed,Boiler 09,Dry Bottom Boiler,GE ALSTOM Combustion Engineering Heritage,PC Tangential-Fired ESP-CS FGC,440000,lbs/hr,220,,PSIG,,,deg F,,,,,,42.92583,-82.46083,0
DTE Energy Company,DTE Biomass Energy Systems,DTE Biomass Energy Systems,DTE Stockton District Energy Facility,Stockton,San Joaquin,CA,California,U.S.A.,West Coast,North America,Power,4931,1031578,DTE Stockton 01,1010452,Steam Turbine,50,1-Sep-11,30-Jan-14,2014,,Biomass,Natural Gas,Renewable Energy,11761,Base Load,Operational,Boiler 01,Incinerator/Mass Burn Boiler,FSE Energy,Vibrating Grate Stoker OFA MC ESP BAG Wet Scrubber for HCI removal Trona Injection 100 MMBtu/hr N/G Burner,430000,lbs/hr,215,1500,PSIG,103,1005,deg F,541,,ESI Inc of Tennessee,699,2011,37.944852,-121.328323,1
DTE Energy Company,DTE Biomass Energy Systems,DTE Biomass Energy Systems,DTE Stockton District Energy Facility,Stockton,San Joaquin,CA,California,U.S.A.,West Coast,North America,Power,4931,1031578,DTE Stockton 01,1010452,Steam Turbine,50,1-Sep-11,30-Jan-14,2014,,Biomass,Natural Gas,Renewable Energy,11761,Base Load,Operational,Bubbling FBB 01 & 02 Each (Demolished),Fluidized Bed Boiler,Combustion Power Co.,PC SNCR SCR FGD-DS,50000,lbs/hr,25,1500,PSIG,103,1000,deg F,538,Schneider Engineers,The Industrial Company (TIC),,2011,37.944852,-121.328323,1
Westmoreland Mining LLC,Westmoreland LG&E Partners,NAES Corporation,Roanoke Valley Energy Cogen,Weldon,Halifax,NC,North Carolina,U.S.A.,Mid Atlantic,North America,Power,4931,1011638,Roanoke 02,1011718,Steam Turbine,50,,1-Jun-95,1995,3-Mar-17,Coal Bituminous,Fuel Oil No. 2 Distillate Diesel,Coal,10371,Base Load,Closed,Boiler 02,Dry Bottom Boiler,Riley Stoker Corporation,PC Front-Fired LNB AOFA SNCR BAG FGD-DS,434300,lbs/hr,217.15,1575,PSIG,109,955,deg F,513,,,560,,36.43847,-77.6175,1
The Carlyle Group,Cogentrix Energy Holdings LLC,Cogentrix Energy Holdings LLC,West Springfield Power Station,West Springfield,Hampden,MA,Massachusetts,U.S.A.,New England,North America,Power,4931,1522568,West Springfield 01,1008574,Steam Turbine,50,,1-Jan-49,1949,1-Jan-00,Fuel Oil No. 6 Residual,,Fuel Oil,11980,Peak Load,Closed,Boiler 01,Dry Bottom Boiler,GE ALSTOM Combustion Engineering Heritage,Tangential-Fired LEA,400000,lbs/hr,200,,PSIG,,,deg F,,,,,,42.095,-72.595,0
The Carlyle Group,Cogentrix Energy Holdings LLC,Cogentrix Energy Holdings LLC,West Springfield Power Station,West Springfield,Hampden,MA,Massachusetts,U.S.A.,New England,North America,Power,4931,1522568,West Springfield 02,1008575,Steam Turbine,50,,1-Jan-52,1952,1-Jan-00,Fuel Oil No. 6 Residual,,Fuel Oil,12098,Base Load,Closed,Boiler 02,Dry Bottom Boiler,GE ALSTOM Combustion Engineering Heritage,Tangential-Fired LEA,400000,lbs/hr,200,875,PSIG,60,905,deg F,485,,,,,42.095,-72.595,0
Hawaiian Electric Industries Incorporated (HEI),Hawaiian Electric Company Incorporated (HECO),Hawaiian Electric Company Incorporated (HECO),Waiau Power Station,Pearl City,Honolulu,HI,Hawaii,U.S.A.,West Coast,North America,Power,4911,1061162,Waiau 04,1030738,Steam Turbine,50,,1-Oct-50,1950,31-Dec-22,Fuel Oil No. 6 Residual,,Fuel Oil,10892,Intermediate Load,Operational,Boiler 04,Watertube Boiler,Babcock & Wilcox,Front-Fired,447000,lbs/hr,223.5,,PSIG,,,deg F,,,,,,21.38877,-157.960706,0
Hawaiian Electric Industries Incorporated (HEI),Hawaiian Electric Company Incorporated (HECO),Hawaiian Electric Company Incorporated (HECO),Waiau Power Station,Pearl City,Honolulu,HI,Hawaii,U.S.A.,West Coast,North America,Power,4911,1061162,Waiau 03,1030737,Steam Turbine,50,,1-Dec-47,1947,31-Dec-22,Fuel Oil No. 6 Residual,,Fuel Oil,10892,Intermediate Load,Operational,Boiler 03,Watertube Boiler,Babcock & Wilcox,Front-Fired,447000,lbs/hr,223.5,,PSIG,,,deg F,,,,,,21.38877,-157.960706,0
Hawaiian Electric Industries Incorporated (HEI),Hawaiian Electric Company Incorporated (HECO),Hawaiian Electric Company Incorporated (HECO),Honolulu Generating Station,Honolulu,Honolulu,HI,Hawaii,U.S.A.,West Coast,North America,Power,4911,3094358,Honolulu 08,2104495,Steam Turbine,50,,1-Dec-54,1954,1-Jan-14,Fuel Oil No. 6 Residual,Fuel Oil No. 2 Distillate Diesel,Fuel Oil,,Intermediate Load,Closed,Boiler 08,Watertube Boiler,Babcock & Wilcox,RB-210 Front Wall-Fired SN:18298 (6) Burners,485000,lbs/hr,242.5,,PSIG,,,deg F,,,,589,,21.305741,-157.863564,0
Fortistar LLC,Primary Energy Recycling Corporation,Primary Energy Recycling Corporation,Ironside Energy & Northlake Cogens,East Chicago,Lake,IN,Indiana,U.S.A.,Great Lakes,North America,Power,4931,1045200,Ironside 09,1014355,Steam Turbine,50,1-Mar-00,1-Oct-01,2001,,Blast-Furnace Gas,Natural Gas,Natural Gas,38838,Base Load,Operational,Boiler 09,Watertube Boiler,Cerrey SA de CV,LNB OFA,460000,lbs/hr,230,800,PSIG,55,750,deg F,399,,,657,2000,41.663765,-87.452325,1
